sample	genotype	reporter	txn_inh	m6A_inh	transl_inh	time	time_num	target	experiment	replicate	Ct	expression	is_outlier
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep1	22.6625506516303	0.150665273460337	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep1	29.198375028475	0.00162335421050932	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep2	21.0030475884161	0.475839962912263	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep2	18.7415862556083	2.28199717379615	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep2	20.0225956550565	0.939113372275713	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep2	26.856896892987	0.00822751049128653	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep3	20.9631434161678	0.489188984437457	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep3	18.7675680955601	2.24669863243844	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep3	20.1305100391366	0.872711778371432	FALSE
none_0h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep3	26.7162821096004	0.00906980004050128	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep1	20.6534154847638	0.606336518055803	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep1	18.4162876000074	2.85863197413836	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep1	19.6242180873969	1.23753791256359	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep1	26.0555076070128	0.0143387290435585	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep2	20.836761137936	0.533961445254293	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep2	18.3758656002421	2.93995236507196	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep2	19.9832022995978	0.96493092480496	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep2	26.4943849615545	0.01057780142669	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep3	21.1363704939926	0.433840723532417	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep3	18.9696150904692	1.94817623080322	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep3	20.1892324523909	0.838270225712125	FALSE
none_1h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep3	27.1624433463133	0.00665717229678335	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep1	21.5911366343293	0.316533949599447	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep1	19.2911347103554	1.55881393192813	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep1	20.5652308043155	0.645201981628329	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep1	28.1858267877372	0.00327507073483015	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep2	21.2189404259966	0.409702541400542	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep2	18.9488628303338	1.9765748218757	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep2	20.4432271783379	0.701428069130416	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep2	27.5637487916491	0.00504063001048859	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep3	21.3805200780826	0.366294725345622	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep3	19.0947835091639	1.78663000723537	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep3	20.3537468792592	0.746593596634843	FALSE
none_2h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep3	27.9230771579539	0.00392930919215527	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep1	20.7692059705507	0.559573891495631	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep1	18.2582876415545	3.18989362140911	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep1	20.7373095307328	0.572313769276725	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep1	28.7738312055839	0.00217878169022779	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep2	21.508092981622	0.335288729289467	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep2	19.0264110289185	1.87277667467481	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep2	21.2804938886136	0.392843573101704	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep2	30.1611695780927	0.000832881571076935	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep3	21.0745046747509	0.452837110220077	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep3	18.5205142226914	2.65934013449704	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep3	21.1288538844761	0.436162944463963	FALSE
none_4h__STM_none_ELP1KO	ELP1 KO	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep3	29.6043572444042	0.00122518160341922	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep1	21.5824600218548	0.318444048900277	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep1	18.799763623411	2.19186794116007	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep1	21.2269313904253	0.40758212996205	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep1	26.984012081075	0.007533606987719	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep2	21.0891269348569	0.448282712653158	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep2	18.479623392581	2.73578930371363	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep2	20.8723190073615	0.520965170607201	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep2	26.437571392314	0.0110026677432877	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	TDH1	2024-09-28	rep3	21.6990998374123	0.293719339158181	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	GAPDH	2024-09-28	rep3	19.0152838164529	1.8872792942157	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	YTHDF2	2024-09-28	rep3	21.1525533192234	0.429014983858085	FALSE
none_0h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	0h	0	MYC	2024-09-28	rep3	26.9322527710175	0.00780879578097865	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep1	21.5740604044244	0.320303889559811	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep1	19.0483662418191	1.84459973072962	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep1	22.1505483459004	0.214973689520076	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep1	28.351825450106	0.00291910762728234	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep2	21.2441293149928	0.402616713341848	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep2	18.6097463915732	2.50006732605879	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep2	21.6243453775774	0.309344216228677	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep2	27.8373559767049	0.0041698540176906	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	TDH1	2024-09-28	rep3	20.9284055175117	0.501119655464636	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	GAPDH	2024-09-28	rep3	18.3922962109678	2.91110502725225	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	YTHDF2	2024-09-28	rep3	21.356507140268	0.37243788859911	FALSE
none_1h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	1h	1	MYC	2024-09-28	rep3	28.2301753505263	0.00317592645304875	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep1	20.9910447554068	0.479819131168581	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep1	18.5879519417654	2.53895183937742	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep1	22.1940311906122	0.208416194078059	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep1	29.5942173034132	0.00123382309005981	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep2	20.3176407122526	0.76522938614764	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep2	17.8535087890596	4.22325084899114	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep2	21.5958276038073	0.315667395200559	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep2	29.122868666869	0.00171057835167982	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	TDH1	2024-09-28	rep3	20.7281957394272	0.575708587576692	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	GAPDH	2024-09-28	rep3	18.2737817432308	3.15593675205044	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	YTHDF2	2024-09-28	rep3	21.6852740083506	0.296544023600467	FALSE
none_2h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	2h	2	MYC	2024-09-28	rep3	29.1241592573202	0.00170904880533215	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep1	22.2246598614174	0.20403817317656	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep1	19.8329290897804	1.0710073664923	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep1	23.6968049041749	0.080365189542413	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep1	32.601814041102	0.000153417909462374	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep2	21.2481879274314	0.40147659182521	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep2	18.7331209275556	2.29494075062959	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep2	23.1696682674509	0.105987573356074	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep2	31.3775156329391	0.000358448366074752	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	TDH1	2024-09-28	rep3	21.7071181268079	0.292083171250641	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	GAPDH	2024-09-28	rep3	19.20453592	1.65530557385868	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	YTHDF2	2024-09-28	rep3	23.930334655	0.0625543784636624	FALSE
none_4h__mock_none_CTU2KO	CTU2 KO	none	ActD	mock	mock	4h	4	MYC	2024-09-28	rep3	31.80632648	0.000266281918718053	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep1	20.394021661628	0.72576958615474	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep1	18.3728782974458	2.95273312376739	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep1	19.2355055105041	1.62026647020267	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep1	26.1351183334993	0.013568924981508	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep2	20.1031191030206	0.887931754539535	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep2	17.8580911932669	4.21378437110839	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep2	18.9007611452095	2.04317472457838	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep2	25.6526142107317	0.0189580496085043	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	TDH1	2024-09-28	rep3	20.0858004501791	0.898610699788239	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	GAPDH	2024-09-28	rep3	17.8354157985247	4.27615392417772	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	YTHDF2	2024-09-28	rep3	19.0038890328938	1.90285436526934	FALSE
none_0h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	0h	0	MYC	2024-09-28	rep3	25.5610448458663	0.0202003447252477	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep1	20.4569335409055	0.69478349637442	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep1	18.2821816842399	3.13707590316598	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep1	19.3790694385102	1.46664627155348	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep1	26.8721076967335	0.00814122085742121	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep2	20.8370293372757	0.533862245364679	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep2	18.6267373292112	2.47200083740472	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep2	19.6697948443117	1.1989565388981	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep2	26.7383879990467	0.00893188610621639	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	TDH1	2024-09-28	rep3	20.0346302960356	0.931286467048415	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	GAPDH	2024-09-28	rep3	17.7980058780615	4.38889206959361	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	YTHDF2	2024-09-28	rep3	19.0392765482291	1.85621409408253	FALSE
none_1h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	1h	1	MYC	2024-09-28	rep3	26.3588212238692	0.0116199473767886	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep1	20.9729159658384	0.485886518594913	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep1	18.8364376132744	2.1389390417623	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep1	20.2497480051721	0.80208209232604	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep1	27.9698304598715	0.00380401357369918	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep2	21.3950689718257	0.362612816934555	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep2	19.3763754848895	1.47158010454452	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep2	20.7995665542806	0.547917908044601	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep2	29.0396829112583	0.001812109257892	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	TDH1	2024-09-28	rep3	20.9140646805417	0.506103406069619	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	GAPDH	2024-09-28	rep3	18.9462365717798	1.98888436455157	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	YTHDF2	2024-09-28	rep3	20.1749009986233	0.844812830712282	FALSE
none_2h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	2h	2	MYC	2024-09-28	rep3	28.9191361058541	0.00197002883745409	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep1	20.0160841015175	0.94310118549654	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep1	18.0841408020254	3.59932495758297	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep1	20.0456192331217	0.924105664559141	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep1	29.7384357932261	0.00111644877650197	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep2	20.3712424004491	0.737301378104985	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep2	18.3913088775664	2.90865077629365	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep2	20.3430035588839	0.75198488629104	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep2	29.7973233705718	0.001071795365893	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	TDH1	2024-09-28	rep3	20.4059258149241	0.719787577087288	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	GAPDH	2024-09-28	rep3	18.5569580324338	2.59317129938423	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	YTHDF2	2024-09-28	rep3	20.4291544601313	0.708351079808006	FALSE
none_4h__STM_none_CTU2KO	CTU2 KO	none	ActD	STM	mock	4h	4	MYC	2024-09-28	rep3	29.7048444696774	0.00114274886363639	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	TDH1	2024-11-11	rep1	21.0876831101983	0.448728956756708	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	mCherry	2024-11-11	rep1	16.2973552389524	12.4169645619382	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	Neon2	2024-11-11	rep1	18.0477608688886	3.69074962510343	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	TDH1	2024-11-11	rep2	20.5990681629483	0.629605718550543	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	mCherry	2024-11-11	rep2	15.591033530104	20.2596311495996	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	Neon2	2024-11-11	rep2	17.6553904699578	4.8440433185683	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	TDH1	2024-11-11	rep3	20.6606527828256	0.60340398631136	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	mCherry	2024-11-11	rep3	15.5173693966102	21.3211398930183	FALSE
C1_0h__mock_CHX_wt	WT	C1	ActD	mock	CHX	0h	0	Neon2	2024-11-11	rep3	17.5435656732875	5.23448434587585	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	TDH1	2024-11-11	rep1	21.2263055419394	0.407621606776256	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	mCherry	2024-11-11	rep1	16.3316955749094	12.1259457368786	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	Neon2	2024-11-11	rep1	18.3979512794754	2.8952782118393	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	TDH1	2024-11-11	rep2	21.0228610424205	0.469364719969881	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	mCherry	2024-11-11	rep2	16.2580461130721	12.7597035784366	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	Neon2	2024-11-11	rep2	18.238120017031	3.23445030803017	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	TDH1	2024-11-11	rep3	20.7690316790002	0.559644962185638	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	mCherry	2024-11-11	rep3	15.967691399682	15.6053968010272	FALSE
C1_1h__mock_CHX_wt	WT	C1	ActD	mock	CHX	1h	1	Neon2	2024-11-11	rep3	17.9957502660129	3.82601306788304	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	TDH1	2024-11-11	rep1	20.4665697555204	0.690161315594021	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	mCherry	2024-11-11	rep1	15.598823944264	20.1507868669765	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	Neon2	2024-11-11	rep1	17.7155942274113	4.64613366263053	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	TDH1	2024-11-11	rep2	20.7041482599086	0.585371031210435	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	mCherry	2024-11-11	rep2	15.7494316500342	18.1530569567566	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	Neon2	2024-11-11	rep2	17.6967658010072	4.70700605684959	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	TDH1	2024-11-11	rep3	20.8391333741363	0.533103877081774	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	mCherry	2024-11-11	rep3	15.8522029375367	16.9128456297152	FALSE
C1_2h__mock_CHX_wt	WT	C1	ActD	mock	CHX	2h	2	Neon2	2024-11-11	rep3	17.7012540558918	4.69236478491827	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	TDH1	2024-11-11	rep1	21.4635097831663	0.345811753883173	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	mCherry	2024-11-11	rep1	16.4169304423563	11.4291694435019	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	Neon2	2024-11-11	rep1	18.3831332097868	2.9251482572239	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	TDH1	2024-11-11	rep2	21.058091654399	0.458033331392536	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	mCherry	2024-11-11	rep2	16.1893977106252	13.3817477172089	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	Neon2	2024-11-11	rep2	18.1233089012462	3.50247938277096	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	TDH1	2024-11-11	rep3	20.9534444572773	0.492476328401894	FALSE
C1_4h__mock_CHX_wt	WT	C1	ActD	mock	CHX	4h	4	mCherry	2024-11-11	rep3	16.088771931469	14.3633325744062	FALSE
